title,id,release_date,duration,genre_count,genre,rating,keywords,language,budget,revenue,url
Independence Day: Resurgence,47933,6/22/2016,2h,3,"Action,Adventure,Science Fiction",52,2,English,"165,000,000.00","389,681,935.00",https://www.themoviedb.org/movie/47933
Justice League: Gods and Monsters,323027,7/14/2015,1h 16m,3,"Action,Animation,Fantasy",72,3,English, NaN, NaN,https://www.themoviedb.org/movie/323027
Jackass 3D,16290,10/15/2010,1h 34m,3,"Comedy,Documentary,Action",66,6,English,"20,000,000.00","117,224,271.00",https://www.themoviedb.org/movie/16290
Johnny English Reborn,58233,9/15/2011,1h 41m,5,"Crime,Adventure,Action,Comedy,Thriller",62,11,English,"45,000,000.00","160,078,586.00",https://www.themoviedb.org/movie/58233
Bordello of Blood,9431,8/16/1996,1h 27m,2,"Horror,Comedy",59,5,English,"15,000,000.00","5,600,000.00",https://www.themoviedb.org/movie/9431
Hole in One,45781,9/12/2009,1h 35m,1,Comedy,41,1,English, NaN, NaN,https://www.themoviedb.org/movie/45781
Dark Phoenix,320288,6/5/2019,1h 54m,3,"Science Fiction,Action,Adventure",60,8,English,"200,000,000.00","252,442,974.00",https://www.themoviedb.org/movie/320288
The Green Knight,559907,7/29/2021,2h 10m,3,"Drama,Adventure,Fantasy",68,14,English,"15,000,000.00","18,192,220.00",https://www.themoviedb.org/movie/559907
Paranormal Activity,23827,9/14/2007,1h 26m,2,"Horror,Mystery",60,5,English,"215,000.00","194,183,034.00",https://www.themoviedb.org/movie/23827
The Most Beautiful Boy in the World,730028,7/30/2021,1h 33m,1,Documentary,76,0,English, NaN, NaN,https://www.themoviedb.org/movie/730028
Project Almanac,227719,1/28/2015,1h 46m,3,"Science Fiction,Thriller,Drama",66,3,English,"12,000,000.00","33,213,241.00",https://www.themoviedb.org/movie/227719
Introducing Chucky: The Making of Child's Play,706545,11/9/1988,6m,1,Documentary,0,0,English, NaN, NaN,https://www.themoviedb.org/movie/706545
Barbie in the Nutcracker,15167,9/30/2001,1h 16m,2,"Animation,Family",68,4,English, NaN, NaN,https://www.themoviedb.org/movie/15167
Halloween III: Season of the Witch,10676,10/22/1982,1h 38m,2,"Horror,Thriller",51,12,English,"2,500,000.00","14,400,000.00",https://www.themoviedb.org/movie/10676
Toys of Terror,753926,10/18/2020,1h 29m,1,Horror,57,4,English, NaN, NaN,https://www.themoviedb.org/movie/753926
Corpus Christi,471707,9/10/2019,1h 56m,1,Drama,78,6,Polish, NaN, NaN,https://www.themoviedb.org/movie/471707
Rio 2,172385,3/19/2014,1h 41m,4,"Family,Adventure,Comedy,Animation",65,7,English,"103,000,000.00","500,188,435.00",https://www.themoviedb.org/movie/172385
12 Hour Shift,667141,10/2/2020,1h 28m,4,"Thriller,Horror,Comedy,Crime",54,0,English, NaN, NaN,https://www.themoviedb.org/movie/667141
Anastasia,9444,11/20/1997,1h 34m,2,"Animation,Family",76,5,English,"53,000,000.00","139,804,348.00",https://www.themoviedb.org/movie/9444
American Pie 2,2770,8/10/2001,1h 48m,2,"Comedy,Romance",62,7,English,"30,000,000.00","287,553,595.00",https://www.themoviedb.org/movie/2770
A Nightmare on Elm Street,377,11/14/1984,1h 31m,1,Horror,73,19,English,"1,800,000.00","57,000,000.00",https://www.themoviedb.org/movie/377
Final Destination,9532,3/17/2000,1h 38m,1,Horror,65,8,English,"23,000,000.00","112,880,294.00",https://www.themoviedb.org/movie/9532
Cashback,444308,8/1/2004,18m,2,"Drama,Comedy",70,7,English,"40,000.00", NaN,https://www.themoviedb.org/movie/444308
Saving Private Ryan,857,7/24/1998,2h 49m,3,"Drama,History,War",82,26,English,"70,000,000.00","481,840,909.00",https://www.themoviedb.org/movie/857
Despicable Me 3,324852,6/15/2017,1h 36m,5,"Action,Animation,Comedy,Family,Adventure",64,3,English,"80,000,000.00","1,031,552,585.00",https://www.themoviedb.org/movie/324852
From Paris with Love,26389,2/4/2010,1h 32m,3,"Action,Crime,Thriller",62,13,English,"52,000,000.00","52,826,594.00",https://www.themoviedb.org/movie/26389
Red Tails,72431,1/19/2012,2h 5m,5,"Drama,Action,Adventure,History,War",65,7,English,"58,000,000.00","50,365,377.00",https://www.themoviedb.org/movie/72431
Don't Listen,726208,7/24/2020,1h 38m,3,"Drama,Horror,Thriller",66,5,Spanish; Castilian, NaN,"443,458.00",https://www.themoviedb.org/movie/726208
Mariposa,646696,3/12/2020,1h 55m,2,"Drama,Romance",72,0,Indonesian, NaN, NaN,https://www.themoviedb.org/movie/646696
The Wild,9904,3/6/2006,1h 35m,2,"Family,Animation",55,4,English,"80,000,000.00","37,384,046.00",https://www.themoviedb.org/movie/9904
Needle in a Timestack,452019,10/15/2021,1h 51m,2,"Science Fiction,Romance",78,2,English, NaN, NaN,https://www.themoviedb.org/movie/452019
Avengers Confidential: Black Widow & Punisher,257346,3/25/2014,1h 23m,3,"Animation,Science Fiction,Action",63,2,Japanese, NaN, NaN,https://www.themoviedb.org/movie/257346
Viking Quest,317960,10/7/2014,1h 28m,4,"Action,Adventure,Fantasy,TV Movie",44,2,English, NaN, NaN,https://www.themoviedb.org/movie/317960
Spy Kids 2: The Island of Lost Dreams,9488,8/7/2002,1h 40m,4,"Action,Adventure,Family,Comedy",56,9,English,"38,000,000.00","119,723,358.00",https://www.themoviedb.org/movie/9488
Trick 'r Treat,23202,10/26/2007,1h 22m,2,"Horror,Comedy",69,12,English,"12,000,000.00", NaN,https://www.themoviedb.org/movie/23202
They Live Inside Us,733491,10/6/2020,1h 43m,1,Horror,58,0,English, NaN, NaN,https://www.themoviedb.org/movie/733491
LÃ©on: The Professional,101,9/14/1994,1h 51m,3,"Crime,Drama,Action",83,18,English,"16,000,000.00","45,284,974.00",https://www.themoviedb.org/movie/101
The Angry Birds Movie 2,454640,8/2/2019,1h 37m,4,"Animation,Comedy,Adventure,Family",72,4,English,"65,000,000.00","131,359,052.00",https://www.themoviedb.org/movie/454640
Four Good Days,641960,4/30/2021,1h 40m,1,Drama,72,4,English, NaN, NaN,https://www.themoviedb.org/movie/641960
Death Race: Inferno,156717,1/4/2013,1h 44m,3,"Action,Science Fiction,Thriller",58,2,English,"6,500,000.00", NaN,https://www.themoviedb.org/movie/156717
Wotakoi: Love is Hard for Otaku,552687,2/7/2020,1h 54m,2,"Comedy,Romance",71,5,Japanese, NaN, NaN,https://www.themoviedb.org/movie/552687
Alice in Wonderland,12092,7/28/1951,1h 15m,4,"Animation,Family,Fantasy,Adventure",72,7,English,"3,000,000.00","572,000,000.00",https://www.themoviedb.org/movie/12092
Mirai,475215,6/16/2018,1h 38m,5,"Animation,Family,Fantasy,Adventure,Drama",72,5,Japanese, NaN,"27,526,961.00",https://www.themoviedb.org/movie/475215
Crystal Skulls,291167,8/12/2014,1h 28m,2,"Adventure,Science Fiction",44,2,English, NaN, NaN,https://www.themoviedb.org/movie/291167
Rango,44896,3/2/2011,1h 47m,5,"Animation,Comedy,Family,Western,Adventure",67,13,English,"135,000,000.00","245,724,603.00",https://www.themoviedb.org/movie/44896
Dark Shadows,62213,5/9/2012,1h 53m,2,"Comedy,Fantasy",60,15,English,"150,000,000.00","245,527,149.00",https://www.themoviedb.org/movie/62213
Friday,10634,4/26/1995,1h 31m,1,Comedy,71,13,English,"3,500,000.00","28,215,918.00",https://www.themoviedb.org/movie/10634
Taken,8681,2/18/2008,1h 34m,2,"Action,Thriller",74,8,English,"25,000,000.00","226,830,568.00",https://www.themoviedb.org/movie/8681
Rise of the Guardians,81188,11/21/2012,1h 37m,5,"Family,Animation,Fantasy,Action,Adventure",73,13,English,"145,000,000.00","306,941,670.00",https://www.themoviedb.org/movie/81188
Last Summer,785537,7/9/2021,1h 41m,2,"Romance,Drama",58,0,Turkish, NaN, NaN,https://www.themoviedb.org/movie/785537
Dragonball Evolution,14164,3/12/2009,1h 25m,5,"Action,Adventure,Fantasy,Science Fiction,Thriller",28,8,English,"30,000,000.00","58,228,460.00",https://www.themoviedb.org/movie/14164
Crazy About Her,778730,2/26/2021,1h 42m,2,"Comedy,Romance",73,2,Spanish; Castilian, NaN, NaN,https://www.themoviedb.org/movie/778730
Lolita,9769,9/27/1997,2h 17m,1,Drama,71,22,English,"62,000,000.00","1,071,255.00",https://www.themoviedb.org/movie/9769
Carrie,7342,11/4/2002,2h 12m,3,"Drama,Horror,TV Movie",62,11,English, NaN, NaN,https://www.themoviedb.org/movie/7342
Casper,8839,5/26/1995,1h 40m,3,"Fantasy,Comedy,Family",63,13,English,"50,000,000.00","287,928,194.00",https://www.themoviedb.org/movie/8839
Miracles from Heaven,339984,3/17/2016,1h 59m,1,Drama,74,7,English,"16,000,000.00","73,983,359.00",https://www.themoviedb.org/movie/339984
Forrest Gump,13,7/6/1994,2h 22m,3,"Comedy,Drama,Romance",85,15,English,"55,000,000.00","677,387,716.00",https://www.themoviedb.org/movie/13
The Shape of Water,399055,12/1/2017,2h 3m,3,"Drama,Fantasy,Romance",73,15,English,"19,500,000.00","194,989,655.00",https://www.themoviedb.org/movie/399055
The Final Destination,19912,8/26/2009,1h 22m,2,"Horror,Mystery",56,8,English,"40,000,000.00","186,167,139.00",https://www.themoviedb.org/movie/19912
Till Death,672741,7/2/2021,1h 29m,2,"Horror,Thriller",67,14,English, NaN, NaN,https://www.themoviedb.org/movie/672741
Jason X,11470,7/24/2001,1h 31m,2,"Horror,Science Fiction",48,16,English,"11,000,000.00","16,951,798.00",https://www.themoviedb.org/movie/11470
Torcidos,866343,8/27/2021,1,1,48,0,2, NaN, NaN,,https://www.themoviedb.org/movie/866343
Geostorm,274855,10/13/2017,1h 49m,3,"Action,Science Fiction,Thriller",61,15,English,"120,000,000.00","221,600,160.00",https://www.themoviedb.org/movie/274855
The Rebound,24122,9/16/2009,1h 35m,2,"Romance,Comedy",65,7,English, NaN,"21,791,288.00",https://www.themoviedb.org/movie/24122
I Care a Lot,601666,2/19/2021,1h 59m,3,"Comedy,Crime,Thriller",67,4,English, NaN, NaN,https://www.themoviedb.org/movie/601666
Stuart Little,10137,12/17/1999,1h 24m,4,"Family,Animation,Fantasy,Comedy",60,9,English,"133,000,000.00","300,135,367.00",https://www.themoviedb.org/movie/10137
Whiplash,244786,10/10/2014,1h 47m,2,"Drama,Music",84,11,English,"3,300,000.00","13,092,000.00",https://www.themoviedb.org/movie/244786
Mechanic: Resurrection,278924,8/25/2016,1h 38m,3,"Action,Crime,Thriller",59,7,English,"40,000,000.00","125,729,635.00",https://www.themoviedb.org/movie/278924
Underworld: Blood Wars,346672,11/24/2016,1h 31m,3,"Fantasy,Action,Thriller",58,15,English,"35,000,000.00","81,093,313.00",https://www.themoviedb.org/movie/346672
HÃ©ctor El Father: ConocerÃ¡s la verdad,511679,3/22/2018,1h 30m,2,"Drama,Documentary",77,0,Spanish; Castilian, NaN, NaN,https://www.themoviedb.org/movie/511679
Focus,256591,2/25/2015,1h 45m,4,"Romance,Comedy,Crime,Drama",69,8,English,"50,100,000.00","153,962,963.00",https://www.themoviedb.org/movie/256591
Scarface,111,12/9/1983,2h 50m,4,"Action,Crime,Drama,Thriller",82,18,English,"25,000,000.00","66,023,329.00",https://www.themoviedb.org/movie/111
Shark Beach with Chris Hemsworth,836691,7/5/2021,44m,1,Documentary,64,0,English, NaN, NaN,https://www.themoviedb.org/movie/836691
Friday the 13th Part 2,9725,5/1/1981,1h 27m,2,"Horror,Thriller",61,15,English,"1,250,000.00","21,722,776.00",https://www.themoviedb.org/movie/9725
Den of Thieves,449443,1/18/2018,2h 20m,3,"Action,Thriller,Crime",67,14,English,"30,000,000.00","80,509,622.00",https://www.themoviedb.org/movie/449443
Mission: Impossible - Fallout,353081,7/13/2018,2h 27m,2,"Action,Adventure",74,14,English,"178,000,000.00","791,017,452.00",https://www.themoviedb.org/movie/353081
G.I. Joe: Retaliation,72559,3/27/2013,1h 50m,4,"Science Fiction,Adventure,Action,Thriller",56,12,English,"130,000,000.00","371,876,278.00",https://www.themoviedb.org/movie/72559
God's Not Dead: A Light in Darkness,454286,3/30/2018,1h 45m,1,Drama,68,2,English, NaN,"5,728,940.00",https://www.themoviedb.org/movie/454286
Jaws,578,6/18/1975,2h 4m,3,"Horror,Thriller,Adventure",76,24,English,"7,000,000.00","470,653,000.00",https://www.themoviedb.org/movie/578
American Pie Presents: Beta House,8277,12/10/2007,1h 25m,1,Comedy,56,7,English,"10,000,000.00","18,610,260.00",https://www.themoviedb.org/movie/8277
Spider-Man 2,558,6/25/2004,2h 7m,3,"Action,Adventure,Fantasy",71,16,English,"200,000,000.00","783,766,341.00",https://www.themoviedb.org/movie/558
No Game No Life: Zero,445030,7/15/2017,1h 46m,3,"Animation,Action,Drama",79,15,Japanese, NaN,"6,000,000.00",https://www.themoviedb.org/movie/445030
Legend,276907,9/9/2015,2h 12m,2,"Crime,Thriller",69,4,English,"25,000,000.00","42,972,994.00",https://www.themoviedb.org/movie/276907
Easy A,37735,9/16/2010,1h 33m,1,Comedy,68,17,English,"8,000,000.00","75,026,327.00",https://www.themoviedb.org/movie/37735
22 Jump Street,187017,6/5/2014,1h 52m,3,"Crime,Comedy,Action",69,6,English,"50,000,000.00","188,441,614.00",https://www.themoviedb.org/movie/187017
Greenland,524047,7/29/2020,2h,3,"Action,Thriller,Drama",72,17,English,"34,000,000.00","47,800,000.00",https://www.themoviedb.org/movie/524047
Predator,106,6/12/1987,1h 47m,4,"Science Fiction,Action,Adventure,Thriller",75,11,English,"15,000,000.00","98,267,558.00",https://www.themoviedb.org/movie/106
Source Code,45612,3/30/2011,1h 34m,3,"Thriller,Science Fiction,Mystery",73,11,English,"32,000,000.00","147,332,697.00",https://www.themoviedb.org/movie/45612
Into the White,78215,3/9/2012,1h 40m,3,"War,Action,Drama",69,6,English, NaN,704,https://www.themoviedb.org/movie/78215
My Extraordinary Summer With Tess,575803,7/3/2019,1h 22m,1,Drama,74,2,Dutch; Flemish, NaN, NaN,https://www.themoviedb.org/movie/575803
Parasyte: Part 2,282070,4/25/2015,1h 57m,2,"Science Fiction,Horror",70,2,Japanese, NaN, NaN,https://www.themoviedb.org/movie/282070
Oxygen,471498,5/12/2021,1h 40m,3,"Science Fiction,Thriller,Drama",67,6,French, NaN, NaN,https://www.themoviedb.org/movie/471498
Penguin Bloom,618416,1/21/2021,1h 35m,1,Drama,71,0,English, NaN, NaN,https://www.themoviedb.org/movie/618416
Apocalypto,1579,12/7/2006,2h 19m,4,"Action,Adventure,Drama,Thriller",75,13,English,"40,000,000.00","120,654,337.00",https://www.themoviedb.org/movie/1579
Dora and the Lost City of Gold,499701,8/8/2019,1h 42m,3,"Adventure,Comedy,Family",68,11,English,"49,000,000.00","119,682,635.00",https://www.themoviedb.org/movie/499701
Heks,718022,12/15/2020,1h 22m,2,"Horror,Drama",63,0,English, NaN, NaN,https://www.themoviedb.org/movie/718022
Once Upon a Deadpool,567604,12/11/2018,1h 57m,2,"Comedy,Action",71,2,English, NaN, NaN,https://www.themoviedb.org/movie/567604
Movie 43,87818,1/1/2013,1h 30m,1,Comedy,45,7,English,"6,000,000.00","32,438,988.00",https://www.themoviedb.org/movie/87818
Little Women,331482,12/25/2019,2h 15m,2,"Drama,Romance",79,12,English,"40,000,000.00","216,601,214.00",https://www.themoviedb.org/movie/331482
Dune Drifter,744738,10/24/2020,1h 38m,2,"Science Fiction,Horror",39,0,English,"1,200,000.00", NaN,https://www.themoviedb.org/movie/744738
Star Trek Into Darkness,54138,5/5/2013,2h 12m,3,"Action,Adventure,Science Fiction",73,10,English,"190,000,000.00","467,365,246.00",https://www.themoviedb.org/movie/54138
The Cat in the Hat,10588,11/21/2003,1h 22m,2,"Family,Fantasy",53,8,English,"109,000,000.00","133,818,283.00",https://www.themoviedb.org/movie/10588
Shanghai Fortress,559957,8/9/2019,1h 47m,2,"Science Fiction,War",56,7,Chinese,"30,000,000.00", NaN,https://www.themoviedb.org/movie/559957
Seventh Son,68737,12/12/2014,1h 42m,2,"Adventure,Fantasy",55,8,English,"95,000,000.00","114,178,613.00",https://www.themoviedb.org/movie/68737
A Dog's Purpose,381289,1/19/2017,1h 40m,5,"Adventure,Comedy,Fantasy,Family,Drama",76,4,English,"22,000,000.00","205,035,819.00",https://www.themoviedb.org/movie/381289
Alvin and the Chipmunks,6477,12/13/2007,1h 32m,4,"Comedy,Family,Fantasy,Animation",58,14,English,"60,000,000.00","361,366,633.00",https://www.themoviedb.org/movie/6477
Hannah Montana: The Movie,18126,4/10/2009,1h 42m,5,"Comedy,Drama,Family,Music,Romance",66,10,English,"35,000,000.00","155,545,279.00",https://www.themoviedb.org/movie/18126
Knives Out,546554,11/27/2019,2h 11m,4,"Comedy,Drama,Crime,Mystery",79,11,English,"40,000,000.00","309,232,797.00",https://www.themoviedb.org/movie/546554
Life in a Year,447362,11/27/2020,1h 47m,2,"Drama,Romance",84,0,English, NaN, NaN,https://www.themoviedb.org/movie/447362
Se7en,807,9/22/1995,2h 7m,3,"Crime,Mystery,Thriller",83,16,English,"33,000,000.00","327,311,859.00",https://www.themoviedb.org/movie/807
Scary Movie 3,4256,10/24/2003,1h 24m,1,Comedy,60,10,English,"48,000,000.00","220,673,217.00",https://www.themoviedb.org/movie/4256
Warcraft,68735,5/25/2016,2h 3m,3,"Action,Adventure,Fantasy",63,16,English,"160,000,000.00","433,677,183.00",https://www.themoviedb.org/movie/68735
Madagascar 3: Europe's Most Wanted,80321,6/6/2012,1h 33m,4,"Animation,Family,Comedy,Adventure",66,14,English,"145,000,000.00","746,921,274.00",https://www.themoviedb.org/movie/80321
"Moses, Prince of Egypt",118365,1/1/2000,49m,5,0,,0, NaN,,,https://www.themoviedb.org/movie/118365
The Monkey King,119892,1/9/2014,1h 59m,3,"Action,Adventure,Family",56,5,Chinese,"82,000,000.00", NaN,https://www.themoviedb.org/movie/119892
The Mermaid,381890,2/8/2016,1h 33m,3,"Comedy,Fantasy,Romance",64,2,Chinese,"60,720,000.00","553,810,228.00",https://www.themoviedb.org/movie/381890
Lady and the Tramp,10340,6/22/1955,1h 16m,3,"Family,Animation,Romance",71,6,English,"4,000,000.00","36,359,037.00",https://www.themoviedb.org/movie/10340
Iron Sky,10679,3/10/2012,1h 33m,3,"Action,Comedy,Science Fiction",57,11,English,"7,500,000.00","10,109,659.00",https://www.themoviedb.org/movie/10679
Dragon Ball Z: Bardock - The Father of Goku,39323,10/17/1990,48m,5,"Animation,Action,Science Fiction,Drama,Fantasy",75,8,Japanese, NaN, NaN,https://www.themoviedb.org/movie/39323
Curse of the Blair Witch,128748,7/11/1999,44m,3,"Documentary,Horror,Thriller",62,0,English, NaN, NaN,https://www.themoviedb.org/movie/128748
Beethoven's Big Break,13955,12/26/2008,1h 41m,2,"Comedy,Family",52,2,English, NaN, NaN,https://www.themoviedb.org/movie/13955
Final Destination 3,9286,2/9/2006,1h 33m,2,"Horror,Mystery",61,7,English,"25,000,000.00","118,890,272.00",https://www.themoviedb.org/movie/9286
Pixels,257344,7/16/2015,1h 45m,3,"Action,Comedy,Science Fiction",57,6,English,"88,000,000.00","243,637,091.00",https://www.themoviedb.org/movie/257344
The Lovely Bones,7980,2/19/2009,2h 16m,2,"Fantasy,Drama",70,13,English,"65,000,000.00","93,621,340.00",https://www.themoviedb.org/movie/7980
Cinderella II: Dreams Come True,14128,2/23/2002,1h 14m,4,"Family,Animation,Romance,Fantasy",61,11,English,"5,000,000.00", NaN,https://www.themoviedb.org/movie/14128
The Rugrats Movie,14444,11/20/1998,1h 19m,4,"Family,Animation,Comedy,Adventure",61,6,English,"30,000,000.00","100,491,683.00",https://www.themoviedb.org/movie/14444
El Gringo,102629,5/10/2012,1h 38m,4,"Adventure,Drama,Action,Thriller",60,6,English,"3,000,000.00", NaN,https://www.themoviedb.org/movie/102629
Danny Boy,822010,5/12/2021,1h 30m,3,"Drama,War,TV Movie",74,2,English, NaN, NaN,https://www.themoviedb.org/movie/822010
Alvin and the Chipmunks: The Squeakquel,23398,12/21/2009,1h 28m,5,"Comedy,Family,Animation,Fantasy,Music",57,5,English,"75,000,000.00","443,140,005.00",https://www.themoviedb.org/movie/23398
Baby on Board,18131,6/9/2009,1h 35m,2,"Comedy,Romance",48,1,English,"8,000,000.00", NaN,https://www.themoviedb.org/movie/18131
21 Jump Street,64688,3/14/2012,1h 49m,3,"Action,Comedy,Crime",69,9,English,"42,000,000.00","201,585,328.00",https://www.themoviedb.org/movie/64688
Ghost Rider,1250,1/15/2007,1h 54m,3,"Thriller,Action,Fantasy",55,11,English,"110,000,000.00","228,738,393.00",https://www.themoviedb.org/movie/1250
Rise of the Planet of the Apes,61791,8/3/2011,1h 45m,4,"Thriller,Action,Drama,Science Fiction",73,9,English,"93,000,000.00","482,860,185.00",https://www.themoviedb.org/movie/61791
